movement_id,train_id,train_name,train_type,corridor_id,section_id,operating_date,scheduled_entry,scheduled_exit,priority,maximum_permissible_delay_minutes,synthetic_data
MOVE-001374,EXP-132,Gati Express 132,Express,COR-05,SEC-14,2026-09-23,2026-09-23T10:09:00,2026-09-23T10:17:00,9,5,True
MOVE-001375,PAS-133,Jan Pragati Passenger 133,Passenger,COR-05,SEC-14,2026-09-23,2026-09-23T15:29:00,2026-09-23T15:44:00,7,10,True
MOVE-001376,SUB-134,Gati Suburban 134,Suburban,COR-05,SEC-14,2026-09-23,2026-09-23T19:44:00,2026-09-23T19:58:00,6,8,True
MOVE-001377,EXP-141,Gati Express 141,Express,COR-05,SEC-15,2026-09-23,2026-09-23T05:55:00,2026-09-23T06:03:00,9,5,True
MOVE-001378,PAS-142,Jan Pragati Passenger 142,Passenger,COR-05,SEC-15,2026-09-23,2026-09-23T09:52:00,2026-09-23T10:07:00,7,10,True
MOVE-001379,SUB-143,Gati Suburban 143,Suburban,COR-05,SEC-15,2026-09-23,2026-09-23T16:22:00,2026-09-23T16:34:00,6,8,True
MOVE-001380,GDS-144,Gati Freight 144,Goods,COR-05,SEC-15,2026-09-23,2026-09-23T19:26:00,2026-09-23T19:53:00,4,30,True
MOVE-001381,GDS-001,Gati Freight 001,Goods,COR-01,SEC-01,2026-09-24,2026-09-24T07:16:00,2026-09-24T07:36:00,4,30,True
MOVE-001382,EXP-002,Gati Express 002,Express,COR-01,SEC-01,2026-09-24,2026-09-24T10:39:00,2026-09-24T10:55:00,9,5,True
MOVE-001383,PAS-003,Jan Pragati Passenger 003,Passenger,COR-01,SEC-01,2026-09-24,2026-09-24T16:24:00,2026-09-24T16:43:00,7,10,True
MOVE-001384,SUB-004,Gati Suburban 004,Suburban,COR-01,SEC-01,2026-09-24,2026-09-24T21:14:00,2026-09-24T21:32:00,6,8,True
MOVE-001385,EXP-011,Gati Express 011,Express,COR-01,SEC-02,2026-09-24,2026-09-24T05:25:00,2026-09-24T05:37:00,9,5,True
MOVE-001386,PAS-012,Jan Pragati Passenger 012,Passenger,COR-01,SEC-02,2026-09-24,2026-09-24T10:05:00,2026-09-24T10:18:00,7,10,True
MOVE-001387,SUB-013,Gati Suburban 013,Suburban,COR-01,SEC-02,2026-09-24,2026-09-24T14:19:00,2026-09-24T14:33:00,6,8,True
MOVE-001388,GDS-014,Gati Freight 014,Goods,COR-01,SEC-02,2026-09-24,2026-09-24T18:56:00,2026-09-24T19:16:00,4,30,True
MOVE-001389,PAS-021,Jan Pragati Passenger 021,Passenger,COR-01,SEC-03,2026-09-24,2026-09-24T06:36:00,2026-09-24T06:53:00,7,10,True
MOVE-001390,SUB-022,Gati Suburban 022,Suburban,COR-01,SEC-03,2026-09-24,2026-09-24T10:15:00,2026-09-24T10:32:00,6,8,True
MOVE-001391,GDS-023,Gati Freight 023,Goods,COR-01,SEC-03,2026-09-24,2026-09-24T15:28:00,2026-09-24T15:47:00,4,30,True
MOVE-001392,EXP-024,Gati Express 024,Express,COR-01,SEC-03,2026-09-24,2026-09-24T19:54:00,2026-09-24T20:09:00,9,5,True
MOVE-001393,SUB-031,Gati Suburban 031,Suburban,COR-02,SEC-04,2026-09-24,2026-09-24T07:04:00,2026-09-24T07:18:00,6,8,True
MOVE-001394,GDS-032,Gati Freight 032,Goods,COR-02,SEC-04,2026-09-24,2026-09-24T10:58:00,2026-09-24T11:27:00,4,30,True
MOVE-001395,EXP-033,Gati Express 033,Express,COR-02,SEC-04,2026-09-24,2026-09-24T14:21:00,2026-09-24T14:33:00,9,5,True
MOVE-001396,PAS-034,Jan Pragati Passenger 034,Passenger,COR-02,SEC-04,2026-09-24,2026-09-24T18:07:00,2026-09-24T18:23:00,7,10,True
MOVE-001397,GDS-041,Gati Freight 041,Goods,COR-02,SEC-05,2026-09-24,2026-09-24T07:18:00,2026-09-24T07:36:00,4,30,True
MOVE-001398,EXP-042,Gati Express 042,Express,COR-02,SEC-05,2026-09-24,2026-09-24T09:44:00,2026-09-24T09:58:00,9,5,True
MOVE-001399,PAS-043,Jan Pragati Passenger 043,Passenger,COR-02,SEC-05,2026-09-24,2026-09-24T15:25:00,2026-09-24T15:47:00,7,10,True
MOVE-001400,SUB-044,Gati Suburban 044,Suburban,COR-02,SEC-05,2026-09-24,2026-09-24T20:30:00,2026-09-24T20:44:00,6,8,True
MOVE-001401,EXP-051,Gati Express 051,Express,COR-02,SEC-06,2026-09-24,2026-09-24T06:33:00,2026-09-24T06:47:00,9,5,True
MOVE-001402,PAS-052,Jan Pragati Passenger 052,Passenger,COR-02,SEC-06,2026-09-24,2026-09-24T10:39:00,2026-09-24T10:55:00,7,10,True
MOVE-001403,SUB-053,Gati Suburban 053,Suburban,COR-02,SEC-06,2026-09-24,2026-09-24T16:08:00,2026-09-24T16:18:00,6,8,True
MOVE-001404,GDS-054,Gati Freight 054,Goods,COR-02,SEC-06,2026-09-24,2026-09-24T20:32:00,2026-09-24T20:55:00,4,30,True
MOVE-001405,PAS-061,Jan Pragati Passenger 061,Passenger,COR-03,SEC-07,2026-09-24,2026-09-24T05:38:00,2026-09-24T06:00:00,7,10,True
MOVE-001406,SUB-062,Gati Suburban 062,Suburban,COR-03,SEC-07,2026-09-24,2026-09-24T11:23:00,2026-09-24T11:33:00,6,8,True
MOVE-001407,GDS-063,Gati Freight 063,Goods,COR-03,SEC-07,2026-09-24,2026-09-24T15:32:00,2026-09-24T16:02:00,4,30,True
MOVE-001408,EXP-064,Gati Express 064,Express,COR-03,SEC-07,2026-09-24,2026-09-24T18:59:00,2026-09-24T19:11:00,9,5,True
MOVE-001409,SUB-071,Gati Suburban 071,Suburban,COR-03,SEC-08,2026-09-24,2026-09-24T05:42:00,2026-09-24T05:58:00,6,8,True
MOVE-001410,GDS-072,Gati Freight 072,Goods,COR-03,SEC-08,2026-09-24,2026-09-24T10:00:00,2026-09-24T10:25:00,4,30,True
MOVE-001411,EXP-073,Gati Express 073,Express,COR-03,SEC-08,2026-09-24,2026-09-24T15:16:00,2026-09-24T15:32:00,9,5,True
MOVE-001412,PAS-074,Jan Pragati Passenger 074,Passenger,COR-03,SEC-08,2026-09-24,2026-09-24T20:12:00,2026-09-24T20:30:00,7,10,True
MOVE-001413,GDS-081,Gati Freight 081,Goods,COR-03,SEC-09,2026-09-24,2026-09-24T06:46:00,2026-09-24T07:14:00,4,30,True
MOVE-001414,EXP-082,Gati Express 082,Express,COR-03,SEC-09,2026-09-24,2026-09-24T10:20:00,2026-09-24T10:28:00,9,5,True
MOVE-001415,PAS-083,Jan Pragati Passenger 083,Passenger,COR-03,SEC-09,2026-09-24,2026-09-24T14:58:00,2026-09-24T15:17:00,7,10,True
MOVE-001416,SUB-084,Gati Suburban 084,Suburban,COR-03,SEC-09,2026-09-24,2026-09-24T18:25:00,2026-09-24T18:41:00,6,8,True
MOVE-001417,EXP-091,Gati Express 091,Express,COR-04,SEC-10,2026-09-24,2026-09-24T05:09:00,2026-09-24T05:17:00,9,5,True
MOVE-001418,PAS-092,Jan Pragati Passenger 092,Passenger,COR-04,SEC-10,2026-09-24,2026-09-24T10:35:00,2026-09-24T10:56:00,7,10,True
MOVE-001419,SUB-093,Gati Suburban 093,Suburban,COR-04,SEC-10,2026-09-24,2026-09-24T14:41:00,2026-09-24T14:55:00,6,8,True
MOVE-001420,GDS-094,Gati Freight 094,Goods,COR-04,SEC-10,2026-09-24,2026-09-24T20:15:00,2026-09-24T20:43:00,4,30,True
MOVE-001421,PAS-101,Jan Pragati Passenger 101,Passenger,COR-04,SEC-11,2026-09-24,2026-09-24T06:41:00,2026-09-24T07:03:00,7,10,True
MOVE-001422,SUB-102,Gati Suburban 102,Suburban,COR-04,SEC-11,2026-09-24,2026-09-24T10:39:00,2026-09-24T10:53:00,6,8,True
MOVE-001423,GDS-103,Gati Freight 103,Goods,COR-04,SEC-11,2026-09-24,2026-09-24T14:00:00,2026-09-24T14:25:00,4,30,True
MOVE-001424,EXP-104,Gati Express 104,Express,COR-04,SEC-11,2026-09-24,2026-09-24T19:53:00,2026-09-24T20:03:00,9,5,True
MOVE-001425,SUB-111,Gati Suburban 111,Suburban,COR-04,SEC-12,2026-09-24,2026-09-24T05:33:00,2026-09-24T05:43:00,6,8,True
MOVE-001426,GDS-112,Gati Freight 112,Goods,COR-04,SEC-12,2026-09-24,2026-09-24T11:01:00,2026-09-24T11:31:00,4,30,True
MOVE-001427,EXP-113,Gati Express 113,Express,COR-04,SEC-12,2026-09-24,2026-09-24T14:40:00,2026-09-24T14:53:00,9,5,True
MOVE-001428,PAS-114,Jan Pragati Passenger 114,Passenger,COR-04,SEC-12,2026-09-24,2026-09-24T20:53:00,2026-09-24T21:13:00,7,10,True
MOVE-001429,GDS-121,Gati Freight 121,Goods,COR-05,SEC-13,2026-09-24,2026-09-24T06:37:00,2026-09-24T07:00:00,4,30,True
MOVE-001430,EXP-122,Gati Express 122,Express,COR-05,SEC-13,2026-09-24,2026-09-24T10:51:00,2026-09-24T11:07:00,9,5,True
MOVE-001431,PAS-123,Jan Pragati Passenger 123,Passenger,COR-05,SEC-13,2026-09-24,2026-09-24T14:46:00,2026-09-24T15:04:00,7,10,True
MOVE-001432,SUB-124,Gati Suburban 124,Suburban,COR-05,SEC-13,2026-09-24,2026-09-24T21:01:00,2026-09-24T21:17:00,6,8,True
MOVE-001433,EXP-131,Gati Express 131,Express,COR-05,SEC-14,2026-09-24,2026-09-24T06:51:00,2026-09-24T07:06:00,9,5,True
MOVE-001434,PAS-132,Jan Pragati Passenger 132,Passenger,COR-05,SEC-14,2026-09-24,2026-09-24T09:27:00,2026-09-24T09:44:00,7,10,True
MOVE-001435,SUB-133,Gati Suburban 133,Suburban,COR-05,SEC-14,2026-09-24,2026-09-24T15:36:00,2026-09-24T15:50:00,6,8,True
MOVE-001436,GDS-134,Gati Freight 134,Goods,COR-05,SEC-14,2026-09-24,2026-09-24T21:11:00,2026-09-24T21:41:00,4,30,True
MOVE-001437,PAS-141,Jan Pragati Passenger 141,Passenger,COR-05,SEC-15,2026-09-24,2026-09-24T05:30:00,2026-09-24T05:50:00,7,10,True
MOVE-001438,SUB-142,Gati Suburban 142,Suburban,COR-05,SEC-15,2026-09-24,2026-09-24T10:56:00,2026-09-24T11:06:00,6,8,True
MOVE-001439,GDS-143,Gati Freight 143,Goods,COR-05,SEC-15,2026-09-24,2026-09-24T15:44:00,2026-09-24T16:14:00,4,30,True
MOVE-001440,EXP-144,Gati Express 144,Express,COR-05,SEC-15,2026-09-24,2026-09-24T19:45:00,2026-09-24T20:01:00,9,5,True
MOVE-001441,EXP-001,Gati Express 001,Express,COR-01,SEC-01,2026-09-25,2026-09-25T06:24:00,2026-09-25T06:38:00,9,5,True
MOVE-001442,PAS-002,Jan Pragati Passenger 002,Passenger,COR-01,SEC-01,2026-09-25,2026-09-25T09:46:00,2026-09-25T10:05:00,7,10,True
MOVE-001443,SUB-003,Gati Suburban 003,Suburban,COR-01,SEC-01,2026-09-25,2026-09-25T15:21:00,2026-09-25T15:39:00,6,8,True
MOVE-001444,GDS-004,Gati Freight 004,Goods,COR-01,SEC-01,2026-09-25,2026-09-25T18:51:00,2026-09-25T19:13:00,4,30,True
MOVE-001445,PAS-011,Jan Pragati Passenger 011,Passenger,COR-01,SEC-02,2026-09-25,2026-09-25T05:04:00,2026-09-25T05:19:00,7,10,True
MOVE-001446,SUB-012,Gati Suburban 012,Suburban,COR-01,SEC-02,2026-09-25,2026-09-25T11:10:00,2026-09-25T11:20:00,6,8,True
MOVE-001447,GDS-013,Gati Freight 013,Goods,COR-01,SEC-02,2026-09-25,2026-09-25T15:41:00,2026-09-25T16:09:00,4,30,True
MOVE-001448,EXP-014,Gati Express 014,Express,COR-01,SEC-02,2026-09-25,2026-09-25T20:47:00,2026-09-25T21:01:00,9,5,True
MOVE-001449,SUB-021,Gati Suburban 021,Suburban,COR-01,SEC-03,2026-09-25,2026-09-25T05:41:00,2026-09-25T05:56:00,6,8,True
MOVE-001450,GDS-022,Gati Freight 022,Goods,COR-01,SEC-03,2026-09-25,2026-09-25T09:00:00,2026-09-25T09:24:00,4,30,True
MOVE-001451,EXP-023,Gati Express 023,Express,COR-01,SEC-03,2026-09-25,2026-09-25T15:04:00,2026-09-25T15:12:00,9,5,True
MOVE-001452,PAS-024,Jan Pragati Passenger 024,Passenger,COR-01,SEC-03,2026-09-25,2026-09-25T18:45:00,2026-09-25T19:06:00,7,10,True
MOVE-001453,GDS-031,Gati Freight 031,Goods,COR-02,SEC-04,2026-09-25,2026-09-25T07:17:00,2026-09-25T07:38:00,4,30,True
MOVE-001454,EXP-032,Gati Express 032,Express,COR-02,SEC-04,2026-09-25,2026-09-25T10:32:00,2026-09-25T10:48:00,9,5,True
MOVE-001455,PAS-033,Jan Pragati Passenger 033,Passenger,COR-02,SEC-04,2026-09-25,2026-09-25T14:42:00,2026-09-25T14:55:00,7,10,True
MOVE-001456,SUB-034,Gati Suburban 034,Suburban,COR-02,SEC-04,2026-09-25,2026-09-25T19:03:00,2026-09-25T19:21:00,6,8,True
MOVE-001457,EXP-041,Gati Express 041,Express,COR-02,SEC-05,2026-09-25,2026-09-25T05:19:00,2026-09-25T05:27:00,9,5,True
MOVE-001458,PAS-042,Jan Pragati Passenger 042,Passenger,COR-02,SEC-05,2026-09-25,2026-09-25T10:03:00,2026-09-25T10:24:00,7,10,True
MOVE-001459,SUB-043,Gati Suburban 043,Suburban,COR-02,SEC-05,2026-09-25,2026-09-25T15:32:00,2026-09-25T15:48:00,6,8,True
MOVE-001460,GDS-044,Gati Freight 044,Goods,COR-02,SEC-05,2026-09-25,2026-09-25T18:01:00,2026-09-25T18:26:00,4,30,True
MOVE-001461,PAS-051,Jan Pragati Passenger 051,Passenger,COR-02,SEC-06,2026-09-25,2026-09-25T06:27:00,2026-09-25T06:43:00,7,10,True
MOVE-001462,SUB-052,Gati Suburban 052,Suburban,COR-02,SEC-06,2026-09-25,2026-09-25T11:12:00,2026-09-25T11:22:00,6,8,True
MOVE-001463,GDS-053,Gati Freight 053,Goods,COR-02,SEC-06,2026-09-25,2026-09-25T14:35:00,2026-09-25T14:56:00,4,30,True
MOVE-001464,EXP-054,Gati Express 054,Express,COR-02,SEC-06,2026-09-25,2026-09-25T19:15:00,2026-09-25T19:26:00,9,5,True
MOVE-001465,SUB-061,Gati Suburban 061,Suburban,COR-03,SEC-07,2026-09-25,2026-09-25T05:34:00,2026-09-25T05:48:00,6,8,True
MOVE-001466,GDS-062,Gati Freight 062,Goods,COR-03,SEC-07,2026-09-25,2026-09-25T11:10:00,2026-09-25T11:39:00,4,30,True
MOVE-001467,EXP-063,Gati Express 063,Express,COR-03,SEC-07,2026-09-25,2026-09-25T14:15:00,2026-09-25T14:24:00,9,5,True
MOVE-001468,PAS-064,Jan Pragati Passenger 064,Passenger,COR-03,SEC-07,2026-09-25,2026-09-25T20:43:00,2026-09-25T20:56:00,7,10,True
MOVE-001469,GDS-071,Gati Freight 071,Goods,COR-03,SEC-08,2026-09-25,2026-09-25T07:25:00,2026-09-25T07:43:00,4,30,True
MOVE-001470,EXP-072,Gati Express 072,Express,COR-03,SEC-08,2026-09-25,2026-09-25T09:41:00,2026-09-25T09:57:00,9,5,True
MOVE-001471,PAS-073,Jan Pragati Passenger 073,Passenger,COR-03,SEC-08,2026-09-25,2026-09-25T15:47:00,2026-09-25T16:03:00,7,10,True
MOVE-001472,SUB-074,Gati Suburban 074,Suburban,COR-03,SEC-08,2026-09-25,2026-09-25T18:06:00,2026-09-25T18:21:00,6,8,True
MOVE-001473,EXP-081,Gati Express 081,Express,COR-03,SEC-09,2026-09-25,2026-09-25T06:37:00,2026-09-25T06:51:00,9,5,True
MOVE-001474,PAS-082,Jan Pragati Passenger 082,Passenger,COR-03,SEC-09,2026-09-25,2026-09-25T10:34:00,2026-09-25T10:56:00,7,10,True
MOVE-001475,SUB-083,Gati Suburban 083,Suburban,COR-03,SEC-09,2026-09-25,2026-09-25T14:41:00,2026-09-25T14:53:00,6,8,True
MOVE-001476,GDS-084,Gati Freight 084,Goods,COR-03,SEC-09,2026-09-25,2026-09-25T18:46:00,2026-09-25T19:16:00,4,30,True
MOVE-001477,PAS-091,Jan Pragati Passenger 091,Passenger,COR-04,SEC-10,2026-09-25,2026-09-25T06:11:00,2026-09-25T06:33:00,7,10,True
MOVE-001478,SUB-092,Gati Suburban 092,Suburban,COR-04,SEC-10,2026-09-25,2026-09-25T10:45:00,2026-09-25T11:00:00,6,8,True
MOVE-001479,GDS-093,Gati Freight 093,Goods,COR-04,SEC-10,2026-09-25,2026-09-25T14:00:00,2026-09-25T14:18:00,4,30,True
MOVE-001480,EXP-094,Gati Express 094,Express,COR-04,SEC-10,2026-09-25,2026-09-25T20:21:00,2026-09-25T20:35:00,9,5,True
MOVE-001481,SUB-101,Gati Suburban 101,Suburban,COR-04,SEC-11,2026-09-25,2026-09-25T06:03:00,2026-09-25T06:20:00,6,8,True
MOVE-001482,GDS-102,Gati Freight 102,Goods,COR-04,SEC-11,2026-09-25,2026-09-25T11:23:00,2026-09-25T11:45:00,4,30,True
MOVE-001483,EXP-103,Gati Express 103,Express,COR-04,SEC-11,2026-09-25,2026-09-25T15:40:00,2026-09-25T15:55:00,9,5,True
MOVE-001484,PAS-104,Jan Pragati Passenger 104,Passenger,COR-04,SEC-11,2026-09-25,2026-09-25T19:14:00,2026-09-25T19:26:00,7,10,True
MOVE-001485,GDS-111,Gati Freight 111,Goods,COR-04,SEC-12,2026-09-25,2026-09-25T06:20:00,2026-09-25T06:43:00,4,30,True
MOVE-001486,EXP-112,Gati Express 112,Express,COR-04,SEC-12,2026-09-25,2026-09-25T10:25:00,2026-09-25T10:39:00,9,5,True
MOVE-001487,PAS-113,Jan Pragati Passenger 113,Passenger,COR-04,SEC-12,2026-09-25,2026-09-25T15:20:00,2026-09-25T15:35:00,7,10,True
MOVE-001488,SUB-114,Gati Suburban 114,Suburban,COR-04,SEC-12,2026-09-25,2026-09-25T21:03:00,2026-09-25T21:18:00,6,8,True
MOVE-001489,EXP-121,Gati Express 121,Express,COR-05,SEC-13,2026-09-25,2026-09-25T06:28:00,2026-09-25T06:43:00,9,5,True
MOVE-001490,PAS-122,Jan Pragati Passenger 122,Passenger,COR-05,SEC-13,2026-09-25,2026-09-25T09:58:00,2026-09-25T10:20:00,7,10,True
MOVE-001491,SUB-123,Gati Suburban 123,Suburban,COR-05,SEC-13,2026-09-25,2026-09-25T15:54:00,2026-09-25T16:12:00,6,8,True
MOVE-001492,GDS-124,Gati Freight 124,Goods,COR-05,SEC-13,2026-09-25,2026-09-25T19:00:00,2026-09-25T19:19:00,4,30,True
MOVE-001493,PAS-131,Jan Pragati Passenger 131,Passenger,COR-05,SEC-14,2026-09-25,2026-09-25T05:34:00,2026-09-25T05:51:00,7,10,True
MOVE-001494,SUB-132,Gati Suburban 132,Suburban,COR-05,SEC-14,2026-09-25,2026-09-25T11:12:00,2026-09-25T11:22:00,6,8,True
MOVE-001495,GDS-133,Gati Freight 133,Goods,COR-05,SEC-14,2026-09-25,2026-09-25T14:40:00,2026-09-25T15:09:00,4,30,True
MOVE-001496,EXP-134,Gati Express 134,Express,COR-05,SEC-14,2026-09-25,2026-09-25T19:58:00,2026-09-25T20:11:00,9,5,True
MOVE-001497,SUB-141,Gati Suburban 141,Suburban,COR-05,SEC-15,2026-09-25,2026-09-25T05:57:00,2026-09-25T06:08:00,6,8,True
MOVE-001498,GDS-142,Gati Freight 142,Goods,COR-05,SEC-15,2026-09-25,2026-09-25T10:49:00,2026-09-25T11:07:00,4,30,True
MOVE-001499,EXP-143,Gati Express 143,Express,COR-05,SEC-15,2026-09-25,2026-09-25T15:38:00,2026-09-25T15:52:00,9,5,True
MOVE-001500,PAS-144,Jan Pragati Passenger 144,Passenger,COR-05,SEC-15,2026-09-25,2026-09-25T20:47:00,2026-09-25T21:03:00,7,10,True
MOVE-001501,PAS-001,Jan Pragati Passenger 001,Passenger,COR-01,SEC-01,2026-09-26,2026-09-26T05:43:00,2026-09-26T06:02:00,7,10,True
MOVE-001502,SUB-002,Gati Suburban 002,Suburban,COR-01,SEC-01,2026-09-26,2026-09-26T09:24:00,2026-09-26T09:36:00,6,8,True
MOVE-001503,GDS-003,Gati Freight 003,Goods,COR-01,SEC-01,2026-09-26,2026-09-26T15:15:00,2026-09-26T15:44:00,4,30,True
MOVE-001504,EXP-004,Gati Express 004,Express,COR-01,SEC-01,2026-09-26,2026-09-26T20:42:00,2026-09-26T20:54:00,9,5,True
MOVE-001505,SUB-011,Gati Suburban 011,Suburban,COR-01,SEC-02,2026-09-26,2026-09-26T06:07:00,2026-09-26T06:19:00,6,8,True
MOVE-001506,GDS-012,Gati Freight 012,Goods,COR-01,SEC-02,2026-09-26,2026-09-26T10:31:00,2026-09-26T10:58:00,4,30,True
MOVE-001507,EXP-013,Gati Express 013,Express,COR-01,SEC-02,2026-09-26,2026-09-26T15:38:00,2026-09-26T15:53:00,9,5,True
MOVE-001508,PAS-014,Jan Pragati Passenger 014,Passenger,COR-01,SEC-02,2026-09-26,2026-09-26T19:31:00,2026-09-26T19:48:00,7,10,True
MOVE-001509,GDS-021,Gati Freight 021,Goods,COR-01,SEC-03,2026-09-26,2026-09-26T06:28:00,2026-09-26T06:58:00,4,30,True
MOVE-001510,EXP-022,Gati Express 022,Express,COR-01,SEC-03,2026-09-26,2026-09-26T10:48:00,2026-09-26T11:03:00,9,5,True
MOVE-001511,PAS-023,Jan Pragati Passenger 023,Passenger,COR-01,SEC-03,2026-09-26,2026-09-26T16:10:00,2026-09-26T16:26:00,7,10,True
MOVE-001512,SUB-024,Gati Suburban 024,Suburban,COR-01,SEC-03,2026-09-26,2026-09-26T20:07:00,2026-09-26T20:24:00,6,8,True
MOVE-001513,EXP-031,Gati Express 031,Express,COR-02,SEC-04,2026-09-26,2026-09-26T05:51:00,2026-09-26T06:02:00,9,5,True
MOVE-001514,PAS-032,Jan Pragati Passenger 032,Passenger,COR-02,SEC-04,2026-09-26,2026-09-26T11:20:00,2026-09-26T11:38:00,7,10,True
MOVE-001515,SUB-033,Gati Suburban 033,Suburban,COR-02,SEC-04,2026-09-26,2026-09-26T14:02:00,2026-09-26T14:13:00,6,8,True
MOVE-001516,GDS-034,Gati Freight 034,Goods,COR-02,SEC-04,2026-09-26,2026-09-26T20:57:00,2026-09-26T21:18:00,4,30,True
MOVE-001517,PAS-041,Jan Pragati Passenger 041,Passenger,COR-02,SEC-05,2026-09-26,2026-09-26T05:59:00,2026-09-26T06:12:00,7,10,True
MOVE-001518,SUB-042,Gati Suburban 042,Suburban,COR-02,SEC-05,2026-09-26,2026-09-26T10:09:00,2026-09-26T10:21:00,6,8,True
MOVE-001519,GDS-043,Gati Freight 043,Goods,COR-02,SEC-05,2026-09-26,2026-09-26T15:33:00,2026-09-26T16:01:00,4,30,True
MOVE-001520,EXP-044,Gati Express 044,Express,COR-02,SEC-05,2026-09-26,2026-09-26T19:00:00,2026-09-26T19:16:00,9,5,True
MOVE-001521,SUB-051,Gati Suburban 051,Suburban,COR-02,SEC-06,2026-09-26,2026-09-26T06:43:00,2026-09-26T06:59:00,6,8,True
MOVE-001522,GDS-052,Gati Freight 052,Goods,COR-02,SEC-06,2026-09-26,2026-09-26T10:44:00,2026-09-26T11:05:00,4,30,True
MOVE-001523,EXP-053,Gati Express 053,Express,COR-02,SEC-06,2026-09-26,2026-09-26T14:13:00,2026-09-26T14:25:00,9,5,True
MOVE-001524,PAS-054,Jan Pragati Passenger 054,Passenger,COR-02,SEC-06,2026-09-26,2026-09-26T21:11:00,2026-09-26T21:33:00,7,10,True
MOVE-001525,GDS-061,Gati Freight 061,Goods,COR-03,SEC-07,2026-09-26,2026-09-26T06:04:00,2026-09-26T06:26:00,4,30,True
MOVE-001526,EXP-062,Gati Express 062,Express,COR-03,SEC-07,2026-09-26,2026-09-26T10:23:00,2026-09-26T10:34:00,9,5,True
MOVE-001527,PAS-063,Jan Pragati Passenger 063,Passenger,COR-03,SEC-07,2026-09-26,2026-09-26T14:25:00,2026-09-26T14:44:00,7,10,True
MOVE-001528,SUB-064,Gati Suburban 064,Suburban,COR-03,SEC-07,2026-09-26,2026-09-26T18:42:00,2026-09-26T18:55:00,6,8,True
MOVE-001529,EXP-071,Gati Express 071,Express,COR-03,SEC-08,2026-09-26,2026-09-26T05:55:00,2026-09-26T06:09:00,9,5,True
MOVE-001530,PAS-072,Jan Pragati Passenger 072,Passenger,COR-03,SEC-08,2026-09-26,2026-09-26T09:37:00,2026-09-26T09:54:00,7,10,True
MOVE-001531,SUB-073,Gati Suburban 073,Suburban,COR-03,SEC-08,2026-09-26,2026-09-26T16:24:00,2026-09-26T16:42:00,6,8,True
MOVE-001532,GDS-074,Gati Freight 074,Goods,COR-03,SEC-08,2026-09-26,2026-09-26T20:17:00,2026-09-26T20:41:00,4,30,True
MOVE-001533,PAS-081,Jan Pragati Passenger 081,Passenger,COR-03,SEC-09,2026-09-26,2026-09-26T05:19:00,2026-09-26T05:39:00,7,10,True
MOVE-001534,SUB-082,Gati Suburban 082,Suburban,COR-03,SEC-09,2026-09-26,2026-09-26T10:42:00,2026-09-26T10:56:00,6,8,True
MOVE-001535,GDS-083,Gati Freight 083,Goods,COR-03,SEC-09,2026-09-26,2026-09-26T14:29:00,2026-09-26T14:50:00,4,30,True
MOVE-001536,EXP-084,Gati Express 084,Express,COR-03,SEC-09,2026-09-26,2026-09-26T20:29:00,2026-09-26T20:40:00,9,5,True
MOVE-001537,SUB-091,Gati Suburban 091,Suburban,COR-04,SEC-10,2026-09-26,2026-09-26T06:50:00,2026-09-26T07:05:00,6,8,True
MOVE-001538,GDS-092,Gati Freight 092,Goods,COR-04,SEC-10,2026-09-26,2026-09-26T09:46:00,2026-09-26T10:05:00,4,30,True
MOVE-001539,EXP-093,Gati Express 093,Express,COR-04,SEC-10,2026-09-26,2026-09-26T14:32:00,2026-09-26T14:40:00,9,5,True
MOVE-001540,PAS-094,Jan Pragati Passenger 094,Passenger,COR-04,SEC-10,2026-09-26,2026-09-26T18:06:00,2026-09-26T18:18:00,7,10,True
MOVE-001541,GDS-101,Gati Freight 101,Goods,COR-04,SEC-11,2026-09-26,2026-09-26T06:48:00,2026-09-26T07:08:00,4,30,True
MOVE-001542,EXP-102,Gati Express 102,Express,COR-04,SEC-11,2026-09-26,2026-09-26T10:13:00,2026-09-26T10:29:00,9,5,True
MOVE-001543,PAS-103,Jan Pragati Passenger 103,Passenger,COR-04,SEC-11,2026-09-26,2026-09-26T15:17:00,2026-09-26T15:36:00,7,10,True
MOVE-001544,SUB-104,Gati Suburban 104,Suburban,COR-04,SEC-11,2026-09-26,2026-09-26T21:24:00,2026-09-26T21:35:00,6,8,True
MOVE-001545,EXP-111,Gati Express 111,Express,COR-04,SEC-12,2026-09-26,2026-09-26T06:16:00,2026-09-26T06:28:00,9,5,True
MOVE-001546,PAS-112,Jan Pragati Passenger 112,Passenger,COR-04,SEC-12,2026-09-26,2026-09-26T09:51:00,2026-09-26T10:09:00,7,10,True
MOVE-001547,SUB-113,Gati Suburban 113,Suburban,COR-04,SEC-12,2026-09-26,2026-09-26T16:02:00,2026-09-26T16:20:00,6,8,True
MOVE-001548,GDS-114,Gati Freight 114,Goods,COR-04,SEC-12,2026-09-26,2026-09-26T18:48:00,2026-09-26T19:08:00,4,30,True
MOVE-001549,PAS-121,Jan Pragati Passenger 121,Passenger,COR-05,SEC-13,2026-09-26,2026-09-26T05:30:00,2026-09-26T05:52:00,7,10,True
MOVE-001550,SUB-122,Gati Suburban 122,Suburban,COR-05,SEC-13,2026-09-26,2026-09-26T10:43:00,2026-09-26T11:01:00,6,8,True
